confidence,end,id,metadata,start,text,type
1.0,,8,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""8""}",,8,CARDINAL
1.0,,start_char=34,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""start_char=34""}",,start_char=34,GPE
1.0,,confidence=1.0,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""confidence=1.0""}",,confidence=1.0,ORG
1.0,,'10px 15px',"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""'10px 15px'""}",,'10px 15px',DATE
1.0,,"Entity(text='src=""https://images.cointelegraph.com/images/528_aHR0cHM6Ly9zMy5jb2ludGVsZWdyYXBoLmNvbS91cGxvYWRzLzIwMjUtMTIvMDE5YjU4NzQtNDFjNi03NmQ5LWFjMTEtZGJiZjU5MjVmMTQ1LmpwZw==.jpg'","{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Entity(text='src=\""https://images.cointelegraph.com/images/528_aHR0cHM6Ly9zMy5jb2ludGVsZWdyYXBoLmNvbS91cGxvYWRzLzIwMjUtMTIvMDE5YjU4NzQtNDFjNi03NmQ5LWFjMTEtZGJiZjU5MjVmMTQ1LmpwZw==.jpg'""}",,"Entity(text='src=""https://images.cointelegraph.com/images/528_aHR0cHM6Ly9zMy5jb2ludGVsZWdyYXBoLmNvbS91cGxvYWRzLzIwMjUtMTIvMDE5YjU4NzQtNDFjNi03NmQ5LWFjMTEtZGJiZjU5MjVmMTQ1LmpwZw==.jpg'",ORG
1.0,,start_char=64,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""start_char=64""}",,start_char=64,GPE
1.0,,'14th',"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""'14th'""}",,'14th',DATE
1.0,,confidence=1.0,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""confidence=1.0""}",,confidence=1.0,ORG
1.0,,five,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""five""}",,five,CARDINAL
1.0,,roughly five,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""roughly five""}",,roughly five,CARDINAL
1.0,,2025,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""2025""}",,2025,DATE
1.0,,Kraken,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""kraken""}",,Kraken,ORG
1.0,,136,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""136""}",,136,CARDINAL
1.0,,3,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""3""}",,3,CARDINAL
1.0,,2025,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""2025""}",,2025,DATE
1.0,,start_char=53,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""start_char=53""}",,start_char=53,GPE
1.0,,Magic Eden,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Magic Eden""}",,Magic Eden,PRODUCT
1.0,,the year,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""the year""}",,the year,DATE
1.0,,NFT,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""NFT""}",,NFT,ORG
1.0,,116,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""116""}",,116,CARDINAL
1.0,,4,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""4""}",,4,CARDINAL
1.0,,OpenSea,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""OpenSea""}",,OpenSea,ORG
1.0,,Magic Eden',"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Magic Eden'""}",,Magic Eden',PRODUCT
1.0,,confidence=1.0,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""confidence=1.0""}",,confidence=1.0,ORG
1.0,,NFT,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""NFT""}",,NFT,ORG
1.0,,AAA,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""AAA""}",,AAA,ORG
1.0,,20,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""20""}",,20,CARDINAL
1.0,,152,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""152""}",,152,CARDINAL
1.0,,2,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""2""}",,2,CARDINAL
1.0,,start_char=89,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""start_char=89""}",,start_char=89,ORG
1.0,,confidence=1.0,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""confidence=1.0""}",,confidence=1.0,ORG
1.0,,AAA,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""AAA""}",,AAA,ORG
1.0,,Mediterranean,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Mediterranean""}",,Mediterranean,LOC
1.0,,the Cubic Kilometre Neutrino,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""the Cubic Kilometre Neutrino""}",,the Cubic Kilometre Neutrino,ORG
1.0,,this year,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""this year""}",,this year,DATE
1.0,,238,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""238""}",,238,CARDINAL
1.0,,3,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""3""}",,3,CARDINAL
1.0,,end_char=25,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""end_char=25""}",,end_char=25,GPE
1.0,,confidence=1.0,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""confidence=1.0""}",,confidence=1.0,ORG
1.0,,Mediterranean,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Mediterranean""}",,Mediterranean,LOC
1.0,,confidence=1.0,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""confidence=1.0""}",,confidence=1.0,ORG
1.0,,year,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""year""}",,year,DATE
1.0,,2025,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""2025""}",,2025,DATE
1.0,,the end of a years-long,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""the end of a year-long""}",,the end of a years-long,DATE
1.0,,XRP,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""XRP""}",,XRP,ORG
1.0,,126,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""126""}",,126,CARDINAL
1.0,,3,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""3""}",,3,CARDINAL
1.0,,2025,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""2025""}",,2025,DATE
1.0,,start_char=53,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""start_char=53""}",,start_char=53,GPE
1.0,,the end of a year-long'}),"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""the end of a year-long'})""}",,the end of a year-long'}),DATE
1.0,,$314 billion,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""$314 billion""}",,$314 billion,MONEY
1.0,,2025,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""2025""}",,2025,DATE
1.0,,120,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""120""}",,120,CARDINAL
1.0,,2,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""2""}",,2,CARDINAL
1.0,,confidence=1.0,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""confidence=1.0""}",,confidence=1.0,ORG
1.0,,$314 billion,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""$314 billion""}",,$314 billion,MONEY
1.0,,2025,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""2025""}",,2025,DATE
1.0,,US,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""US""}",,US,GPE
1.0,,China,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""China""}",,China,GPE
1.0,,121,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""121""}",,121,CARDINAL
1.0,,3,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""3""}",,3,CARDINAL
1.0,,2025,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""2025""}",,2025,DATE
1.0,,confidence=1.0,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""confidence=1.0""}",,confidence=1.0,ORG
1.0,,US,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""US""}",,US,GPE
1.0,,confidence=1.0,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""confidence=1.0""}",,confidence=1.0,ORG
1.0,,China,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""China""}",,China,GPE
1.0,,125,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""125""}",,125,CARDINAL
1.0,,1,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""1""}",,1,CARDINAL
1.0,,Dogecoin,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Dogecoin""}",,Dogecoin,ORG
1.0,,2025,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""2025""}",,2025,DATE
1.0,,149,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""149""}",,149,CARDINAL
1.0,,1,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""1""}",,1,CARDINAL
1.0,,confidence=1.0,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""confidence=1.0""}",,confidence=1.0,ORG
1.0,,2025,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""2025""}",,2025,DATE
1.0,,Donkey Kong Bananza,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Donkey Kong Bananza""}",,Donkey Kong Bananza,PERSON
1.0,,136,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""136""}",,136,CARDINAL
1.0,,2,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""2""}",,2,CARDINAL
1.0,,'year',"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""'year'""}",,'year',DATE
1.0,,Kong Bananza',"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Kong Bananza'""}",,Kong Bananza',PERSON
1.0,,confidence=1.0,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""confidence=1.0""}",,confidence=1.0,ORG
1.0,,Las Vegas Sphere,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Las Vegas Sphere""}",,Las Vegas Sphere,GPE
1.0,,131,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""131""}",,131,CARDINAL
1.0,,2,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""2""}",,2,CARDINAL
1.0,,the Las Vegas Sphere',"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""the Las Vegas Sphere'""}",,the Las Vegas Sphere',GPE
1.0,,this year,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""this year""}",,this year,DATE
1.0,,137,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""137""}",,137,CARDINAL
1.0,,2,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""2""}",,2,CARDINAL
1.0,,year,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""year""}",,year,DATE
1.0,,start_char=61,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""start_char=61""}",,start_char=61,PERSON
1.0,,"Chunk(text=""Solana","{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Chunk(text=\""Solana""}",,"Chunk(text=""Solana",PERSON
1.0,,2025,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""2025""}",,2025,DATE
1.0,,Trump,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""trump""}",,Trump,ORG
1.0,,the year,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""the year""}",,the year,DATE
1.0,,139,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""139""}",,139,CARDINAL
1.0,,4,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""4""}",,4,CARDINAL
1.0,,Solana,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Solana""}",,Solana,ORG
1.0,,confidence=1.0,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""confidence=1.0""}",,confidence=1.0,ORG
1.0,,2025,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""2025""}",,2025,DATE
1.0,,Trump,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""trump""}",,Trump,ORG
1.0,,2025,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""2025""}",,2025,DATE
1.0,,the year,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""the year""}",,the year,DATE
1.0,,128,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""128""}",,128,CARDINAL
1.0,,2,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""2""}",,2,CARDINAL
1.0,,2025,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""2025""}",,2025,DATE
1.0,,this year,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""this year""}",,this year,DATE
1.0,,148,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""148""}",,148,CARDINAL
1.0,,1,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""1""}",,1,CARDINAL
1.0,,confidence=1.0,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""confidence=1.0""}",,confidence=1.0,ORG
1.0,,179,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""179""}",,179,CARDINAL
1.0,,1,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""1""}",,1,CARDINAL
1.0,,AI,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""AI""}",,AI,GPE
1.0,,122,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""122""}",,122,CARDINAL
1.0,,3,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""3""}",,3,CARDINAL
1.0,,Ani,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""ani""}",,Ani,PERSON
1.0,,confidence=1.0,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""confidence=1.0""}",,confidence=1.0,ORG
1.0,,confidence=1.0,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""confidence=1.0""}",,confidence=1.0,ORG
1.0,,Chunk(text='This year,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""chunk(text='this year""}",,Chunk(text='This year,DATE
1.0,,Ethereum,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Ethereum""}",,Ethereum,ORG
1.0,,113,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""113""}",,113,CARDINAL
1.0,,2,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""2""}",,2,CARDINAL
1.0,,treasury,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""treasury""}",,treasury,ORG
1.0,,2025,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""2025""}",,2025,DATE
1.0,,134,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""134""}",,134,CARDINAL
1.0,,2,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""2""}",,2,CARDINAL
1.0,,2025,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""2025""}",,2025,DATE
1.0,,StarCraft II,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""StarCraft II""}",,StarCraft II,EVENT
1.0,,122,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""122""}",,122,CARDINAL
1.0,,2,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""2""}",,2,CARDINAL
1.0,,confidence=1.0,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""confidence=1.0""}",,confidence=1.0,ORG
1.0,,'year',"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""'year'""}",,'year',DATE
1.0,,2025,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""2025""}",,2025,DATE
1.0,,Here\,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Here\\""}",,Here\,PERSON
1.0,,118,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""118""}",,118,CARDINAL
1.0,,2,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""2""}",,2,CARDINAL
1.0,,end_char=44,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""end_char=44""}",,end_char=44,GPE
1.0,,confidence=1.0,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""confidence=1.0""}",,confidence=1.0,ORG
1.0,,2025,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""2025""}",,2025,DATE
1.0,,13,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""13""}",,13,CARDINAL
1.0,,$144 million,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""$144 million""}",,$144 million,MONEY
1.0,,2023,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""2023""}",,2023,DATE
1.0,,$1.7 billion,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""$1.7 billion""}",,$1.7 billion,MONEY
1.0,,2021,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""2021""}",,2021,DATE
1.0,,139,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""139""}",,139,CARDINAL
1.0,,6,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""6""}",,6,CARDINAL
1.0,,'13',"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""'13'""}",,'13',DATE
1.0,,end_char=49,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""end_char=49""}",,end_char=49,NORP
1.0,,$144 million,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""$144 million""}",,$144 million,MONEY
1.0,,2023,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""2023""}",,2023,DATE
1.0,,start_char=115,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""start_char=115""}",,start_char=115,ORG
1.0,,end_char=127,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""end_char=127""}",,end_char=127,NORP
1.0,,confidence=1.0,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""confidence=1.0""}",,confidence=1.0,ORG
1.0,,$1.7 billion,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""$1.7 billion""}",,$1.7 billion,MONEY
1.0,,2021,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""2021""}",,2021,DATE
1.0,,Chunk(text='“Anna’s Archive,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Chunk(text='\u201cAnna\u2019s archive""}",,Chunk(text='“Anna’s Archive,PERSON
1.0,,86 million,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""86 million""}",,86 million,CARDINAL
1.0,,Spotify,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""spotify""}",,Spotify,GPE
1.0,,123,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""123""}",,123,CARDINAL
1.0,,2,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""2""}",,2,CARDINAL
1.0,,86 million,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""86 million""}",,86 million,CARDINAL
1.0,,confidence=1.0,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""confidence=1.0""}",,confidence=1.0,ORG
1.0,,Pudgy Party,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Pudgy Party""}",,Pudgy Party,ORG
1.0,,125,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""125""}",,125,CARDINAL
1.0,,2,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""2""}",,2,CARDINAL
1.0,,'year',"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""'year'""}",,'year',DATE
1.0,,"90,353","{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""90,353""}",,"90,353",CARDINAL
1.0,,Coinbase,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""coinbase""}",,Coinbase,ORG
1.0,,ETF,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""etf""}",,ETF,PRODUCT
1.0,,U.S.,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""U.S.""}",,U.S.,GPE
1.0,,122,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""122""}",,122,CARDINAL
1.0,,4,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""4""}",,4,CARDINAL
1.0,,"Entity(text='90,353","{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Entity(text='90,353""}",,"Entity(text='90,353",ORG
1.0,,"90,353","{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""90,353""}",,"90,353",CARDINAL
1.0,,Coinbase,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""coinbase""}",,Coinbase,ORG
1.0,,Entity(text='U.S.,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""entity(text='u.s.""}",,Entity(text='U.S.,PERSON
1.0,,U.S.,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""U.S.""}",,U.S.,GPE
1.0,,Washington,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Washington""}",,Washington,GPE
1.0,,2025,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""2025""}",,2025,DATE
1.0,,133,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""133""}",,133,CARDINAL
1.0,,3,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""3""}",,3,CARDINAL
1.0,,Washington,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Washington""}",,Washington,GPE
1.0,,2025,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""2025""}",,2025,DATE
1.0,,$952 million,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""$952 million""}",,$952 million,MONEY
1.0,,last week,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""last week""}",,last week,DATE
1.0,,US,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""US""}",,US,GPE
1.0,,136,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""136""}",,136,CARDINAL
1.0,,5,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""5""}",,5,CARDINAL
1.0,,end_char=36,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""end_char=36""}",,end_char=36,ORG
1.0,,confidence=1.0,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""confidence=1.0""}",,confidence=1.0,ORG
